restaurant_id,rating,review,label
617357,5,"Дуже атмосферний заклад 💙 Стильні блакитні двері з різних боків додають особливого шарму. Атмосфера легка, по-європейськи витончена: приємно зустрітися як за келихом вина з розбіфом 🥩🍷, так і за чашечкою кави з лимонним тартом ☕🍋. Окремо хочу відзначити обслуговування — офіціанти дуже привітні й уважні. Особливо запам’ятався Олег та високий кучерявий хлопчина — справили чудове враження 🙌. Це місце, куди справді хочеться повертатися ✨📸",1
617357,5,"Це ВАУ. Де я лишень не відпочивала, але тут затишок, атмосфера (яку ж створює персонал) а смак це щось ШЕФУ РЕСПЕКТ, жабячі ніжки, устриці, ВОСЬМИНІГ ОСЬ ЩО РЕКОМЕНДУЮ ОДНОЗНАЧНО СПРОБУВАТИ
ДЯКУЮ ЗА НЕЗАБУТНІ ВРАЖЕННЯ, З ЛЮБОВЮ ТА ДО ЗУСТРІЧІ",1
617357,5,Чудові страви французької кухні . А Наполеон це щось неймовірне !!!!,1
617357,5,"Здавалося б лимонад - а який смачний 🤤 і таким любителям ""Наполеона"" як я - рекомендую скуштувати тут 👌🏻",1
617357,5,"Найкраща ескаргошна у Східній Европі. Чудова кухня,обслуговування та локація.Завжди повертаюсь сюди,коли я у Львові(клієнт з 2015)",1
617357,5,"Ресторан дуже автентичний, з загадковою європейською атмосферою. Інтер’єр, музика та подача страв створюють відчуття, що потрапив у маленький ресторанчик десь у Парижі чи Римі.

Персонал привітний та уважний, хоча був кумедний момент: офіціант забув одну з страв у нашому замовленні, але сам же перепитав, зазначивши, що пам’ятає, що ми ще щось замовляли, але не впевнений, що саме. Це було трохи дивно, але загалом подача була доброзичливою.

Ми встигли зайняти останній столик на двох – заклад дуже популярний, тому краще бронювати заздалегідь.

Тепер про їжу. Равлики по-бургундськи були трохи недосолені, але це легко виправити, тому не вважаю це великою проблемою. Судячи з відгуків, ми не перші, хто з цим зіткнувся. Чоловік замовляв томатний суп із морепродуктами – риби було багато, смак насичений, йому дуже сподобалося.

Також куштували страву, яка в меню мала іншу назву, але відома як вітелло тоннато – телятина з тунцевим соусом. Це було дуже смачно, хоча теж трохи недосолено, тому ми самі підсолили та доперчили.

Нам так сподобалися равлики, що ми замовили ще одну порцію, але цього разу в мушлях. Вони теж були смачні, проте нам більше сподобалися равлики без мушель – у них був більш насичений смак і більше пікантної заправки.

Ще один плюс – хороша винна карта, великий вибір, грамотні рекомендації.

Загалом, ресторан залишив приємні враження. Якщо любите європейську кухню та автентичну атмосферу – варто відвідати!",1
617357,5,тут прям смачно! відчуваються всі спеції та гарно розкриті смаки,1
617357,5,"Інтерʼєр чудовий. На рахунок страв, не впевнена. Куштувала цибулевий суп раніше в іншому місці, тож мені є з чим порівнювати) цибулевий суп не рекомендую, те саме стосується кави, зовсім не смачна. Спробувала також качину грудку, це уже було дуже смачно. Сервіс досить не поганий, але було дуже холодно. В цілому, звісно, варто сходити.",1
617357,5,"Завітали до Вас 8 березня ! Зустріч приємна , їжа вишукана , сервіс зразковий ! Офіціантам надайте премію !!! Молодці … гості задоволені ))) відмінно!",1
617357,5,"Надсмачна кухня, все що замовили - на найвищому рівні. Швидке та ввічливе обслуговування. Затишна атмосфера. 10/10. Дякую!",1
617357,5,Чудовий ресторан з чудовою їжею та обслуговуванням. Кухня мабуть смачніша ніж в самій Франції. Дуже атмосферно.,1
617357,5,"Чудове місце з гарним обслуговуванням, смачною кухнею та чарівною атмосферою. Одне з улюблених у Львові",1
617357,5,"Чудовий заклад, смачна їжа, дякую за обслуговування офіціанту Івану. Гарна атмосфера!",1
617357,5,"Перший раз куштувала равлики, дуже сподобались. Наступного разу, коли буду у Львові, обовʼязково завітаю ще раз, і буду рекомендувати друзям.",1
617357,5,"смачні равлики, як і інші страви французької кухні",1
617357,5,"Дуже сподобався заклад, неймовірна атмосфера, дуже смачні страви, рекомендую!",1
617357,5,"Чудове місце, пʼятірка за усіма критеріями!

Взяли равликів: 6 бургундських та 6 трюфельних, і це були одні з найкращих равликів у нашому житті :) Крем брюле було на десерт та теж дуже сподобалось! Дуже ніжне та в міру солоденьке.

Ціна на це все була приблизно 550 грн, що вважаємо взагалі супер ціною.

Атмосфера як у реальній невеличкій французькій кафешці. Ми залишились у захваті та точно зайдемо вдруге :))))",1
617357,5,"Дуже приємна атмосфера, смачна їжа та вино, а десерт з печеною грушкою - розкіш😍",1
617357,5,Смачна їжа гарне обслуговування))),1
617357,5,Чудовий сервіс) найсмачніші равіолі)) місцерозташування та інтерʼєр просто ідеальні),1
617357,5,"Смачно добре, дуже хороша кава і обслуговування)))",1
617357,5,"Смачно, затишно. При візиті до Львова обов'язково відвідуємо  Sophi. Надзвичайна атмосфера, а головне - страви.",1
617357,5,"Відмінне місце. Ідеальне обслуговування. Дуже приємна дівчина офіціант. Для початківців можна взяти сет із равликів у кожному соусі по одній.

UPD: Був тут через пару років, так само дуже гарно - і їжа, і обслуговування.",1
617357,5,"Смачно до непристойності:) замовляли качку, часникові ніжки жаб, камембер і цибульний суп:) дуже смачно 🤌🏻 і атмосферно",1
617357,5,"Мабуть, найкраще місце для кави чи сніданку",1
617357,5,Гарне місце є чудове обслуговування. Брали через бодо сертифікат. Все чудово офіціант супер. Восьминіг смачні жаби лапки пробували вперше залишилися вражені. Не сподобалися равлики але це справа смаку можливо. Офіціант бився максимально догодити це приємно.,1
617357,5,"Святкували річницю весілля.Дуже приємна атмосфера,неймовірно смачні страви та гарне обслуговування.Сподобались жабячі
ніжки "" конфі"",равлики "" асорті"",ростбіф під соусом Туна.Дуже дякуємо!",1
617357,5,Затишне місце з неймовірно смачними стравами,1
617357,5,Равлики трохи розчарували. Все інше на висоті.,1
617357,5,Хорошее месте прекрасное обслуживание. Брали через бодо сертификат. Все прекрасно официант супер. Осьминог вкуснейший жабьи лапки пробовали первый раз остались впечатлены. Не понравились улитки но это дело вкуса возможно. Официант срался максимально угодить это приятно.,1
617357,5,Хороше місце чудове обслуговування. Брали через бодо сертифікат супер.,1
617357,5,"Отримали неймовірне задоволення від ресторану. Іжа, атмосфера, інтерʼєр, музика - все гармонує і дійсно відчуваєш крапельку Франції. Поки це мій фаворит у Львові за всіма параметрами",1
617357,5,"смачні равлики, які і інші страви французької кухні",1
617357,5,"Заходили повечеряти, надзвичайна атмосфера, їжа дуже смачна, персонал ввічливий та приємний. Обовʼязково завітаємо ще",1
617357,5,"Дуже смачно. Дуже затишно. Дуже романтично. Місце ну дуже-дуже. 😍
Французька музика додає особливої атмосфери. Привітний офіціант залишає приємні враження після обслуговування. Рекомендую місце однозначно. 👌",1
617357,5,"Надзвичайне місце, у яке заходиш випадково, але закохуєшся на все життя. Дуже смачні страви - восьминіг з гратеном і бланкет просто казковий!  Хочеться повертатись до Львова саме через цей ресторан!",1
617357,5,"Хороше місце, чудова груша в тісті",1
617357,5,"Дружній персонал, атмосферне місце, вперше куштувала равлики і скажу вам це вау. Проссеко зробило мій день)",1
617357,5,"Дуже приємний персонал , захоплююча атмасфера , смачна кухня та приємні ціни .",1
617357,5,"Дуже затишне місце) відчуття,ніби вдома) офіціанти Олег та Георгій чудово підтримують атмосферу,затишок,та просто створюють класний настрій! Рекомендую равлики,жаб‘ячі ніжки та цебулевий суп. Неймовірно смачний,затишний та атмосферний заклад. Щирі рекомендації)",1
617357,5,"Нещодавно відвідувала ваш заклад, і приємно вражена концепцією закладу, чудовим обслуговуванням офіціантів Олега та Георгія та  смачною кухнею. Tante Sophie - скарб на площі ринок😃 Щиро рекомендую і неодноразово повернусь ще раз.",1
617357,5,"Я отримав філе у винному соусі і дуже рекомендую. Я був би радий заплатити вдвічі більше, ніж це коштувало, тобто менше 15 доларів",1
617357,5,"Дуже смачна цибулева зупа , надзвичайно смачний кріль",1
621115,1,"03.10.2025 відвідали цей заклад. Глінтвейн смачний, але на цьому напевно закінчується якісь в цьому закладі, 1* виключно за глінтвейн. Булки до ход-догів з цвіллю, і про звернення до дівчини яка ці хот-доги робила її реакція «о боже» і побігла перевіряти інші булки замість того щоб повернути кошти і вибачитись. Після вона прийшла і запитала чи на інших булках немає цвилі (в темному залі подивилась на булки навіть не нагнувшись і відповіла «з цими наче все добре»). Потім замість неї прийшов до нас хлопець який був з нею на зміні запропонувати щось в якості компліменту, але після цвілі їсти тут перехотілось. Кошти повернути не додумалась поки самі до неї не підійшли, і знову ж замість неї повернення робив її колега, а вона далі сиділа біля контейнера з булками. І сама ж сказала що за один день цвиль не зʼявляється. То може не варто таких людей допускати до продуктів які не вміють за ними слідкувати? Власникам варто більш ретельно підбирати персонал, бо хто доги у вас завжди були смачні, а цвиль це перебор.
При виході замовили ще 4 глінтвейни з собою, а нам сказали що один буде безкоштовний, дякую звісно, але при такій ситуації ці глінтвейни мали стояти в нас на столі ще при повідомленні про цвіль, тому ми оплатили всі 4, і повертатись до вас немає бажання.",0
621115,1,Сидр розбавлений . Цікаво почути скільки % алкоголю ви заявляєте він містить. Впевнена не більше 1%. Лимонад звичайний .,0
621115,1,"Устриці пусті. Не рекомендую.
Замінили, але теж маленькі",0
621115,1,"Були о 12:20. В цей час велось прибирання закладу. Дуже «приємно» було коштувати устриці під час того, як миють шваброю підлогу. І ще й холод такий, що неможливо посидіти.",0
621115,1,"Були в закладі 22 лютого, замовляли устриці. Поїли і пішли. З 11 вечора стало дуже погано (нудота, рвота, діарея, висока температура). І це вже не минає третій день. Впевнена що це саме устриці, адже це єдине що вся компанія їла разом, і всім погано однаково.",0
621115,1,"Зайшла і вийшла, нічого не взяла, бо не маю голосу перекричати музику (((",0
621115,1,"Підійшовши до барноі стійки хотіла замовити сидр , простоявши майже 15 хв бармен навіть уваги не звернув ( при тому нікого не було !), і не запропонував чого бажаєте навіть не привітавшись
В цей момент підійшов інший клієнт , якого він обслужив 🤷‍♀️",0
621115,1,"Будучу у Львові вперше враження уже не дуже, так як заклад Білий налив дуже сильно дурив на гроші, а саме ціна за сидр чомусь змінювалась кожен раз, якщо оплата проходила  картою то норм, а якщо готівкою з кожним разом вона збільшувалась (з 70грн стало 100).

13.07.2023",0
621115,1,"Устрицями можна отруїтися ,вони мертві,кошти нам не повернули",0
621115,1,"Дуже шкода,але тут продають дохлі устриці🙃.На прохання повернути кошти,бо устриці не ""зкукожуються"", якщо полити їх лимоном,нам почали казати,що вони ок.Гроші повертати відмовились.Щкода,що не попросила персонал їх з'їсти в моїй присутності,але здоров'я важливіше...",0
621115,1,"Работники на запрос консультации по поводу напитков абсолютно никак не реагируют , отношение на отвали ,не рекомендую",0
621115,1,"Обожаю белый налив, всегда захожу съесть вега-хот дог и выпить сидра, что в Киева, что в Одессе, что во Львове. Но конкретно, в этом белом наливе вечером 6.11.2021 персонал просто ужасно расстроил. Парень стоял на улице и курил часа пол и плевать хотел на посетителей, а девушка нехотя подошла к нам что бы впустить нас внутрь минут через 10 и то с таким недовольным лицом, что аж неловко стало.",0
621115,1,"Обслуговування відвідувачів у цьому закладі м‘яко кажучи жахливе. Була тут вперше і більше сюди не маю бажання повертатися. Персонал не клінтоорієнтований взагалі. Поряд дуже багато інших закладів, до яких повертатись хочеться і неодноразово. НЕ РЕКОМЕНДУЮ ВЗАГАЛІ",0
621115,1,"Зайшовши в заклад в мене ніхто не запитав чи я маю вакцинацію чи плр, але суть в подальшому, бо коли я зайшов і запитав чи можна у вбиральню, мені відповіли ні, тому що немає вакцинації. Я сказав що мене обслужили і нічого не питали, мені відповіли те що я замовив на виніс. Але я зайшов в середину і при вході були вказані наступні правила (додані у фото), і там чітко вказано що обслуговувати клієнтів (гостей) не можна без додаткових певних документів.
Я запитав додатково чи є якесь ваше таке правило написано що не можна заходити у вбиральню, на що мені відповіли «нам просто так сказали і все»
Якщо дотримуватись правил - то повністю, а не вибірково.",0
621115,1,Дуже цікавий експіріенс що бармену було впадло в робочий час 22:48 відкрити устриці))І він вічно хамив.А так в закладі була багато разів ніколи такого не було.,0
621115,1,"Часто ходив сюди посмакувати устрицями, бо вважав їх одними з найкращих у Львові. Тож цього разу не вагаючись замовив 16 одразу по 29 грн (завжди беру тільки їх). Моєму розчарування не було меж коли замість красивих устриць я побачив якісь маленькі темні шкірочки на мушлях - таких маленьких і жахливих устриць я ще ніколи не бачив. Цікаво, а кухарю, що це подавав не було соромно? Є мушля, а те що там замість устриці якась маленька тонка плівочка це нічого",0
621115,1,"Пішли з жінкою на сидр з устрицями. Спочатку все було добре і смачно. Проте за годину нам стало погано від цього незрозуміло солодкого сидру. А вночі ще гірше.
Устриці топ за свої гроші
А от сидр не рекомендую",0
621115,1,"Устриці старі(не перший день мертві) або ж зберігаються в жахливих умовах, ціна за мертву устрицю не помірно велика, а ще нам дали напів пусту устрицю, що взагалі виходить за рамки, більше ніколи до вас не прийдемо",0
621115,1,"После рекламы захотелось зайти и попробовать. Во первый цены не 1€. Приблизительно от 29-59 грн.  в зависимость от того что закажешь.  Взяли сидр, если сравнивать с сидром от самерсби то это просто вода дюшес Караван.  При заказе предлагают смешать с наливкой но тут и понятно.  Потому что сидр по вкусу без алкогольный. Считаю что это позор по сравнению с Вишняковс из пьяной вишни.  Это все, хорошего отдыха в Львове 👌🏻",0
621115,1,"Позиціонують себе як елітний заклад, принаймі по оформленню інтер'єру, а по суті не дотягують до фаст фуду",0
621115,1,"Не знаю з якої пляшки той напиток, шо вони лимонадом називають!!!Але це повний треш!!! Найдевший, сильно газований напій, з кілограмом цукру",0
621115,1,"Заклад вже не існує, але гості, які шукають вас на Гуглі, про це так і не знають. Варто було б таки вказати про це, з поваги до гостей",0
621115,1,"Бармен был совсем не улыбчивый и ему было совсем наплевать на мое настроение! Я зашёл веселый, а вышел совсем грустный!!!",0
621115,1,"Відвідував вчора цей заклад, дівчина-бармен була зовсім непривітна, на прохання про чек, мені його не дали, що дуже мене здивувало, оскільки на Гнатюка таких проблем немає",0
621115,1,"Максимально не приємний хлопець на барі , повністю зіпсував враження , адже чули багато хорошого",0
621115,2,"Взяли хотдох дорблю бріош
1. Бріош булочка дуже суха, обвітрінна, наче полежала декілька днів
2. Соус дорблю, наче сирна маса, просто пересолена і з гірким присиаком, технологія соуса не дотримана
3. Сосиска посередня, має свій не приємний присмак
4. В загальному, пусті хотдогі, не доведені до смаку, без душі
5. Як для Львову, кули їдуть в гастро тури, це нейгірша страва, яку я коштувала",0
621115,2,"Я не вредный, но к девчонкам пришлось обратиться несколько раз, чтобы продали великолепный пунш. Поэтому поставил две звезды.",0
621115,2,"Я не вредный, но к девчонкам пришлось обратиться несколько раз, чтобы продали великолепный пунш. Поэтому поставил две звезды.",0
621115,2,"Були з друзями 7 січня. Замовлення чекали дуже довго, хоч і було воно невелике. Працював один хлопець, власники максимально економлять на співробітниках, якщо навіть у свято працювала одна людина... Це не рівень закладів Gastrofamily...
По замовленню, все гуд. Устриці хоч і маленькі та смачні, напої гуд, хот-дог також 👍",0
621115,2,"напитки как будто бы разбавлены
очень расстроен так как любим эту франшизу",0
621115,2,"Завжди дуже любив БІЛИЙ НАЛИВ Перосонал, ніби німий!!! Зробили наше замовлення стоїть на барі ніхто не скаже, що вже готове! Решти в них немає! Придумайте якісь перевірки з персоналом!!!",0
621115,2,"Заведение открывается в 12:00, зашли в 12:10 . Парень мыл пол и сказал, что можно будет сделать заказ минут через 10…
Оказалось, что он был один на все заведение .. много блюд из меню не оказалось в наличии :((((
Мидии по 29, пирогов … были только хот доги… хотя меню и так небольшое ..
Тесно.. неуютно .. странно
На втором этаже все-таки оказалось ещё и грязно ((
Не хватает персонала для того, чтобы навести порядок .. хотя бы",0
621115,2,"Очень неприветливый персонал. Такое ощущение, что ты им что-то должен.",0
621115,2,"Устриці були бридкі,хоча і замовляли їх по 39 грн. Одна зовсім була мала,хоч нам і говорили,  що вони краще та більш мясисті ніж за 29грн. Сидр був непоганий.",0
621115,5,"Сервіс топ, смачні напої, гарна атмосфера і музика. Рекомендую",1
621115,5,"Груша-яблуко то є шедевр! Сервіс на висоті, заклад дуже приємний! Щиро рекомендую!",1
621115,5,"Хороший заклад , смачна їжа , ввічливий персонаж",1
621115,5,"Класне місце! Атмосфера невимушена, персонал привітний. Наливки смачні, вибір різноманітний, а ціни доступні. Ідеальний варіант, щоб провести вечір у компанії друзів. Обов’язково повернусь ще!",1
621115,5,Дуже приємний і атмосферний заклад. Дуже сподобалось. Мы чудово провели час з друзями),1
621115,5,"Класний заклад,та сама атмосфера Львову з друзями",1
621115,5,"В закладі напаявся стільки, шо майже нічого не памʼятаю, але дивлячись з того, що на наступний ранок голова не боліла і з гаманця грошей багато не пішло, заклад кайф",1
621115,5,Дуже класне місце та зручне розташування! Дуже сподобався сидр «Секретний». Заклад рекомендую! Юра бармен +вайб +реп,1
621115,5,"заклад супер
інтер'єр затишний ,обслуговування швидке , їжа та напої дуже смачні 🔥",1
621115,5,"Класний заклад! Великий вибiр та дуже смачно. Цiни доступнi) У вбиральнi все добре та чисто). Привiтнi працiвники та хороше розташування, рекомендую!",1
621115,5,Різноманітний вибір сидрів за приємною ціною. Гарне обслуговування та приємна музика. Рекомендую скуштувати космополітен з наливочкою порічка.,1
621115,5,"Неймовірний заклад, чудова атмосфера, приємний  персонал. Можна весело та цікаво провести час)",1
621115,5,"Чудове кафе! Дуже порадувала приємна атмосфера – затишно, чисто та комфортно. Обслуговування швидке. Меню різноманітне, а ціни приємно вражають своєю доступністю. Обов'язково повернуся сюди знову і порекомендую друзям!",1
621115,5,"Смачні і цікаві хот доги,приємний персонал,який порадить дуже смачні наливки 😉",1
621115,5,"Чудове місце , щоб провести час з друзями, приємна атмосфера та смачна кухня. Обовʼязково повернемось сюди ще раз ❤️",1
621115,5,Ну «Білий Налив» просто best of the best. Завжди рекомендую своїм друзям❤️,1
621115,5,"Була із друзями і дуже гарно провела час, місце во👍…",1
621115,5,"Швидке обслуговування та завжди гарний настрій у персоналу.Тут дійсно цінують гостей.Сидри просто неймовірні!Такий багатий вибір смаків ,що хочеться попробувати все!",1
621115,5,Це саме ліпше місце де я був усім рекомендую,1
621115,5,Прекрасне співвідношення ціни та якості.Можна насолодитися смачними напоями без шкоди бюджету.,1
621115,5,"“Білий налив” – це ідеальне місце для поціновувачів якісного фастфуду й затишної атмосфери. Тут усе продумано до дрібниць: швидке обслуговування, привітний персонал і смачні страви, які завжди свіжі та апетитні. Меню просте, але водночас збалансоване – від соковитих пиріжків до оригінальних настоянок. Особливо варто відзначити сидр, який дарує унікальний смаковий досвід і чудово підходить до будь-якої страви. Інтер’єр стильний, але ненав’язливий, що створює приємну атмосферу для зустрічей з друзями чи коротких перерв посеред насиченого дня. “Білий налив” – це місце, куди хочеться повертатися знову й знову. Раджу всім, хто цінує якість і доступність!",1
621115,5,"Це місце стало моїм улюбленим. Рекомендую всім, хто шукає щось нове й атмосферне.",1
621115,5,"Фундаментальна бомба, барменська гармата",1
621115,5,Приємний персонал створює незабутню атмосферу!,1
621115,5,"олег і влада ахуенные бармени, діджей гармата, найулюбленіше місце у льві",1
621115,5,"Білий Налив” — це справжнє відкриття! Атмосфера закладу чудова: стильний інтер’єр, привітний персонал і ненав’язлива музика, що створює настрій. Страви неймовірно смачні, особливо хот-доги та устриці — справжній вибух смаку! А сидр просто неперевершений! Це ідеальне місце, щоб провести час з друзями або просто відпочити після насиченого дня. Обов’язково повернуся ще не раз!",1
621115,5,"Прекрасний закладу, чудова атмосфера. Бареми найкращі!!",1
621115,5,"Закохався в ‘Білий Налив’ із першого візиту! Місце, де вулична їжа виходить на новий рівень. Все дуже смачно, а сидр просто божественний! Атмосфера дружня та легка, персонал завжди усміхнений і привітний. Чудове місце для швидкого перекусу чи затишних посиденьок. Однозначно рекомендую всім, хто цінує якість і стиль!",1
621115,5,"чудовий заклад з приємною атмосферою!
Раджу всім, люди чудові!",1
621115,5,Люблю смачні наливочки і сидр - а це місце просто мене завоювало. Приїхала в відпустку і знайшла нове атмосферне місце для себе❤️,1
621115,5,"Атмосферний заклад, з привітним персоналом і не менш смачним асортиментом для душі і настрою!",1
621115,5,"ваша наливка спотикачка, це те, заради чого треба відвідати цей заклад! 🤩🤩",1
621115,5,"величезний вибір коктейлів, є солодше та кисліше, з устриць чудова перлина, бо Фін де клер на смак як морська вода 😄",1
621115,5,залишилися тільки позитивні враження,1
621115,5,"Дуже класний заклад, відпочивав з друзями, бармени просто супер👍",1
621115,5,"Був там з друзями, дуже комфортна та затишна атмосфера, доступні ціни та смачна їжа, всім рекомендую відвідати",1
621115,5,"«Білий Налив» справжня знахідка для любителів дуууже смачних напоїв та атмосферного відпочинку.
Меню бару продумано до найменших дрібниць, смачні страви та напої😍
Доступні ціни , що дуже тішить !
Не можу не відмітити привітний персонал, який зустрічає своїх відвідувачів з усмішкою на обличчі 😊 працівники швидко реагують на замовлення та з радістю готові допомогти в виборі напою",1
621115,5,Хороший заклад з приємною атмосферою❤️‍🩹,1
621115,5,"Все дуже смачно, класна атмосфера, персонал привітний та розуміється в асортименті закладу 👍👍👍",1
621115,5,"Вікторія – справжня зірка за баром у Білому Наливі! Завжди привітна та доброзичлива, вона робить атмосферу закладу ще кращою. Її увага до деталей і бажання зробити кожного клієнта щасливим просто вражають. Вікторія створює відчуття, що ти не просто гість, а бажаний друг. Велике дякую за чудове обслуговування!",1
621115,5,"Дуже хороше місце з привітним персоналом, бармену Оресту респект😄",1
621115,5,Дуже атмосферний заклад з прекрасним персоналом!,1
621115,5,"Розе рекомендую, хот дог подвійний також",1
621115,5,"Смачний алкоголь, смачні хот доги",1
621115,5,"Дуже класний заклад, щоб відпочити і посидіти з класною музикою в чудовій компанії",1
621115,5,Мені точно не заплатили гроші за цей відгук,1
621115,5,"Сидр смачний, рекомендую з наливкою, як порекомендували на барі
Також смачні хот доги",1
621115,5,"Дякую за круту атмосферу, смачний сидр і їжу)))",1
621115,5,"Крутий заклад! Сидри смачні, особливо з наливкою😉",1
621115,5,"Була зі своїм хлопцем, думали що буде якось ніяк, АЛЕ, думка змінилась на краще. Ціна та кухня - це солодка новина для гостей які заходять та беруть. Витратили не так багато та ще мільйон тем обсудили. З цього можно зрозуміти, що Атмосфера є! Від мене «Вподобайка»",1
621115,5,"Живу в Америці, але з ностальгією згадую це місце, чудові напої та їжа!",1
621115,5,"Дуже приємний заклад,гарний та чемний персонал. Окрема повага за дозвіл з домашніми улюбленцями 🥰🥰🥰",1
621115,5,"Дуже класне місце для відпочинку, Офіціантка Наталія суперова жіночка 🥰",1
621115,5,"Юра найкращий бармен! Все чудово, все дуже сподобалось!♥️",1
621115,5,"Потужний заклад, потужні відвідувачі і не менш потужний персонал!!!",1
621115,5,"Гарне місце, смачний яблучний сидр, а хот доги та устриці просто ONE LOVE. А ще що дуже важливо привітний та завжди посміхнений персонал який знає свою роботу та любить своїх гостей.",1
621115,5,Сидр плюс налив це імба. Береш один-другий такий стаканчик і з кайфом гуляєш по площі Ринок,1
621115,5,Чудовий заклад. Все дуже смачно,1
621115,5,Приємна атмосфера та класні бармени,1
621115,5,"Комфортно і смачні сидри, рекомендую
Досить привітні бармени до речі",1
621115,5,Гарна музика! Дуже смачна їжа! Рекомендую!,1
621115,5,"Класна музика, все дуже смачно",1
621115,5,"Все було супер, повернусь ще не один раз, все сподобалось, смачна їжа та приємний персонал.",1
621115,5,"Класна місцина, щоб приємно провести час з друзями, персонал завжди привітний😍",1
621115,5,"Топове для відпочинку з неймовірною атмосферою, людьми і найсмачнішими сидрами😍…",1
621115,5,"Один з улюблених закладів у Львові❤️
окремий респект за ввічливий та клієнтоорієнтований персонал!)",1
621115,5,"Дуже класне місце та хороший персонал
Допомогли обрати напій для нашої компанії та були дуже ввічливі .
Обов'язково прийдемо ще раз",1
621115,5,"Супер місце, приємна атмосфера, персонал дуже і дуже приємний 😁☺️❤️❤️❤️ Дуже дякую за гарне обслуговування та чудовий заклад",1
621115,5,Дуже класна і атмосферне місце. Єдине сумно що відкриваються аж о 12)))),1
621115,5,За найсмачнішими сидрами однозначно сюди🫶🏻…,1
621115,5,"Все було смачне, дуже круто посиділи з друзями. Гарне обслуговування і приємна атмосфера :)",1
621115,5,"Супер обслуговування, Наталія супер, дуже круте обслуговування. Повернуся ще сюди 100 разів, щоб побачити вашу неперевершену Наталію)))",1
621115,5,"Хороший заклад, привітні бармени",1
621115,5,"Чудове місце для швидкого перекусу та смачних напоїв! 🍏🍹
Завжди свіжа їжа, особливо класні хот-доги та наливки. Атмосфера супер, персонал привітний, обслуговування швидке. Ціни приємні. Обов’язково повертатимусь!",1
