restaurant_id,rating,review
357634,1,"Невиправданно високі ціни  за таку ординарну їжу. За такі гроші хочется скуштувати чогось з вигуком: ""Вау"",н а синенький окріп під назвою - суміш трав з синім чаєм. Хоча страви принесли швидко, очікування чеку в 10 хв анулює незначий плюс."
357634,1,Жахливе ставлення адміністрації до клієнтів!
357634,1,"Багато прийшлось перечитати не доброго щодо хамства з боку ""маркетінг-девочкі Alena Vinogradskaya""... Ось і мені сьогодні довелось з нею зустрітися.... Такого ""бидла"" я давно не бачив! Куди дивиться керівництво! Ви не тільки клієнтів так втратите, але усіх партнерів... Ніякої поваги до людей.... Тримайтесь цього закладу якомога далі..."
357634,1,"Вибачаюсь за слова, але їжа жахлива. Ще півдня ходив, відпльовувався. В роті ніби коти насцяли."
357634,1,"Поганий заклад! Такого неподобства я ще ніколи не бачила. Прийшла сьогодні сюди, сіла за столик на вулиці, чекаю... чекаю... чекаю, так просиділа хвилин 15 і до мене так ніхто й не підійшов з офіціантів, не приніс меню. Не раджу!"
357634,1,"Були там влітку, вперший і останній раз. Таке хамство рідко зустрінеш у Львові. Нажаль."
357634,2,Дуже смачно так але через день я дістав срачку і понос якись блін
357634,2,"Напишу коротко і по справі:  враження і смак стейків ну ніяк не співпадають з вартістю. Вони звичайні, не важливо 60 днів там витримки, або 15. Ми багато куштували з чоловіком різних стейків  і можемо впевнено сказати , що ці далеко не самі смачні за такі гроші, просто нормальне мʼясо і ВСЕ!
Просто пожалкували і все.
Вийшли і змогли підняти собі настрій смачною піцею і глінтвейном у маленькій, але такій душевній піцерії прям навпроти."
357634,2,"дуже цікава інтерпретація адміністраторами та офіціантами Закону України про заборону куріння в публічних місцях ""Ми дозволяємо курити за столиками поки хтось не поскаржиться""."
357634,2,"Не однозначное впечатление.
Заслуживает внимания интерьер : как будто за 200-300 лет тут ничего не поменялось.
Кухня тоже достаточно съедобная)
А вот подход к ценообразованию
"" положил на лопатки "" :
Заказали мясное блюдо по описанию на 2-3 человек , а по факту пол блюда заняла огромная кость и кусочек мяса размером с котлету 😅
Хотя в меню , если не ошибаюсь, не указывалось, что мясо на кости.
Итог : оставили примерно 2500 грн и ушли голодными )
Что ж, может это мне так не повезло, но желания еще раз посетить это заведения - нет."
357634,2,"2 звёзды только потому что было вкусно, 1,7к + чаевые за ужин на двоих из трёх блюд, сок и глинтвейн, для Львова многовато, та и не только для Львова..."
357634,2,"Місце супер. Але: 1. Потрібно більше годину очікувати, щоб потрапити в заклад. 2. Навіть, якщо вам пощастило, і ви сюди потрапили, потрібно більше години очікувати на ваше замовлення. Тобто якщо ви голодні, і не готові очікувати 2 години - краще обрати інше місце. 3. Замовив бургер, і в меню чітко було написано, що можна обрати прожарку м'яса, навіть намальована картинка. Але офіціант приніс м'ясо з кров'ю, і сказав, що по іншому вони не готують. Чому не можна попередити про це завчасно, не зрозуміло. Як наслідок - залишилися голодні. Розумію, що Львів переповнений туристами, і підеш ти, прийдуть інші. Але я точно більше не прийду. Хоча заклад і чоловік, який зустрічає гостей дійсно заслуговують поваги."
357634,2,"Суп минестроне. Сырые овощи залитые  кипятком, абсолютно безвкусно. На замечание официант предложила доварить суп или заменить на другой, пытылась убедить, что овощи должны быть ""al dente"". В счет не включили, на этом спасибо. Интерьер: описанный интерьер ресторана увидеть не удалось,  т.к. были свободны места только на улице. Но там все до боли банально: пластиковые столы ""под дерево"", металлические стулья. Обслуживание на среднем уровне. Очень среднем."
357634,2,"Неймовірно сумно, але це розчарування року. Не були у Львові декілька років, раніше кожного року, а інколи і не один раз були у Mon Pius. Із ""старого"" залишився тільки інтер'єр. Немає запашних великих кухлів пива, обслуговування мляве, меню стало куце - з м'яса крім стейків нема чого взяти, а стейкі по 600-800 грамів (і коштують зовсім недешево, і можно було б взяти, якби знати, що вони такі ж смачні, як і раніше. а були сумніви в цьому, оскільки обслуговування не додало впевненності). Офіціант не може нормально пояснити, де який стейк і яке там м'ясо. Взяли бургери - і вони того не коштують. Саме тут я їла один з найбільш дивних салатів- стейк-салат. Це просто суміш, яка не поєднується між собою. не беріть його, не робить помилки.
Саме тому і аудиторія змінилася, вперше в Mon Pius побачила людей, що пили ""водочку і огурчікі"", та й поведінка була відповідна.

На фото 2014 рік.
десь не туди повернули ви, хлопці й дівчатка. і не карантин в тому винен.

додаю - останній раз були 6 березня о 17.15."
357634,2,"Гарний інтер‘єр, зручне місцеросположення, але їжа не смачна зовсім. Замовляли тартар з лосося, 2 салата, паперстейк з картоплею і все абсолютно було чути якоюсь специфічною приправою. Більше не повернемося однозначно. Смачним було лише гарбузове лате🤷‍♀️"
357634,2,"страви хороші. кухня справляється зі своєю роботою, але обслуговування - це дно. ще й добив сморід айкосів. ви серйозно? перекваліфікуйтесь на кальянну, заберіть з меню це все смачне мясо, яке в вас на 5. люди приходять до вас в першу чергу їсти. пріоритети, акценти."
357634,2,"Місце дійсно хороше, але з порціями дійсно потрібно попрацювати.
Заявлена вага в меню не відповідає, напої також на 15-20% погрішність в сторону мінус."
357634,2,"Невиправдано високі ціни, а на смак ""ну такое"""
357634,2,"По кухні смачне лише м'ясо.
Салати і риба приготовані, так щоб більше не за замовляли.
Хороше обслуговування, але це не рятує смак їжі."
357634,2,"Чесно, такое. М'ясо приготовили невкусно"
357634,5,"Все дуже смачно, сервіс топ!!!"
357634,5,Майже завжди коли у Львові відвідую це місце
357634,5,Дуже миле та камерне місце. За ради атмосфери та якості варто відвідати
357634,5,"Дякуємо за приємний сервіс, ввічливі персонал, гарну атмосферу❤️"
357634,5,"Дякуємо закладу за неймовірний вечір!
Мʼясо та вино були напрочуд смачні
А Анастасія дуже цікаво розповіла про історію закладу та занурила у атмосферу цього місця♥️"
357634,5,"Неймовірно смачна кухня, обслуговування на вищому рівні. Рекомендую на 100%"
357634,5,"Обожнюю цей заклад за смачні страви, приємну атмосферу та чудове обслуговування! Щоразу дуже гарно проводимо тут час❤️
Офіціант Петро - чудовий! Дуже приємний та ввічливий!"
357634,5,Дякую за прекрасний гастрономічний досвід та чудову атмосферу
357634,5,Неймовірний заклад із прекрасною атмосферою та надзвичайною кухнею!!!
357634,5,"Все було дуже смачно, чудове обслуговування, рекомендую"
357634,5,"Чудове місце, дуже атмосфосферно та затишно. Сервіс вражає своєю якістю. Страви захоплюють своїм смаком та подачею. Рекомендую відвідати цей заклад!"
357634,5,Дуже смачна їжа й привітний персонал! Дуже рекомендую
357634,5,Все було смачно)) обслуговування топ 👍👍
357634,5,"Смачно, атмосферно, швидко та якісно.
Рекомендую заклад для регулярного відвідування"
357634,5,"Згідна на всі 100% із попередніми позитивними відгуками!Стейк неперевершений!!!!Якщо ви поціновувач мʼяса,обов’язково завітайте до цього ресторану!"
357634,5,"Дуже смачно, дуже затишно літніми вечора на терасі. Гарне обслуговування. 5/5"
357634,5,"Надзвичайно атмосферний заклад з їжею, яка підкреслює всіма відтінками смаків гармонію навколо. У центрі Львова може бути тихо і інтимно? Так!"
357634,5,Враження від закладу неймовірне! Стейки дуже ніжні та смачні! Обслуговування на дуже високому рівні!
357634,5,"Неймовірно смачна страва - качина ніжка. Затишна атмосфера: відчуття спокою і ненавʼязливий сервіс. І велике дякую дівчинці, яка обслуговувала наш столик)"
357634,5,"Неймовірний кістковий мозок, дякую, здивували."
357634,5,"Чудові сніданки, починаєш день із настроєм."
357634,5,Кухня дуже смачна. Подача швидка та сервісна. Рекомендую!
357634,5,"Вже вдруге захоплені смаками та атмосферою кращої мʼясної ресторації Львова. Завітали і будемо робити це ще і ще!
Якщо що - ми з Черкащини;)
Любимо❤️‍🔥"
357634,5,"Куштували стейк мʼясника: надзвичайно ніжне та виняткове мʼясо, вартує кожної гривні"
357634,5,Прекрасний ресторан у центрі Львова.
357634,5,"Дуже раді що знайшли цей прекрасний заклад☺️смачно, затишно та дуже гарно. Персонал топ. Будемо не раз повертатись🥹❤️"
357634,5,"Гарна локація, швидкий та приязний сервіс! Але найголовніше їжа! Вона тут неймовірно смачна. Ніжна буррата, мʼякий та соковитий рібай, ідеальний шоколадний фондан ❤️"
357634,5,"Прекрасно провели вечір, у затишній атмосфері зі смачною їжею 💕"
357634,5,"Їжа клас, але не сподобалось те, що тут можна курити"
357634,5,"Дуже дякую за вишуканий стейк, чудовий десерт, сервіс та атмосферу. Найкращі рекомендації. Чекаємо на запрошення на річний стейк."
357634,5,"Дуже смачно, дякую! Прекрасний сервіс і соковите мʼясо. 6 зірок⭐️"
357634,5,"Смачна їжа, гарне обслуговування, затишне місце 😉"
357634,5,"Дуже смачно, ми замовили бургери, це неймовірно! Також привітний персонал та обслуговування. Дякуємо 🫶🏻"
357634,5,Дуже! Дуже смачно! Компетентний персонал (окрема подяка)!
357634,5,Гарне гарне тихе місце в самому центрі Львова
357634,5,"Найкращий стейк у світі!!! І я говорю це як людина, яка любить стейки і пробувала їх у понад 20 країнах. Обслуговування та інша їжа також завжди неймовірні."
357634,5,"Смачна кухня, чудове місце, професійне обслуговування.
Я в захваті!"
357634,5,"Ми вперше у цьому закладі,  несподівано для себе відкрили цей ресторан.
Дуже затишне місце, з яскавою локацією. Атмосфера дуже затишна,  неначе ты десь у Відні або Празі . Вечеря з європейським меню запам'яталася на довго,  ми були задоволені всим. Нажаль не пом'ятатимемо ім'я хлопця що обслуговував нас,  але хочемо ще раз подякувати 🙏‼️‼️‼️ Сервіс, люкація, їжа все дуже сподобалося ‼️
Це 100% той заклад куди ми знов повернемося ‼️‼️‼️
Дякуємо ‼️‼️‼️"
357634,5,Дуже смачно і великі порції. Щиро дякуємо за гарне обслуговування та приємні враження!
357634,5,"Дуже атмосферне місце! Смачні та вишукані страви, напої, та надзвичайно гарне обслуговування)."
357634,5,"Кожного разу, відвідуючи Львів, цей заклад обовʼязковий в переліку затишного, комфортного і смачного відпочинку!
Атмосферно, гостинно і  дуже ситно!
Щиро рекомендую і дякую привітному та професійному персоналу!"
357634,5,"Як завжди, неймовірна естетика, дух, атмосфера, обслуговування і страви💘"
357634,5,"Мега крутий улюблений заклад з особливою львівською атмосферою , вкотре обираємо для святкування важливих сімейних подій."
357634,5,"Дуже атмосферне місце, раджу відвідати"
357634,5,"Дуже смачно, як завжди! Та обслуговування на найвищому рівні!!) офіціанти неймовірно приємні!"
357634,5,"Це неймовірний заклад, смачно, красиво, атмосферно"
357634,5,"Гарне місце, смачна кухня, чудове обслуговування"
357634,5,Надзвичайно смачно і красива атмосфера!
357634,5,"Улюблений заклад у Львові з неймовірною атмосферою, чудовим сервісом та вишуканими стравами. Офіціанти додають особливого шарму і створюють неповторний настрій (окрема подяка Денису за екскурс в історію). Особливо люблю внутрішній двір ресторану"
357634,5,"Як завжди, все смачно та професійно!"
357634,5,Надзвичайно атмосферне місце і дуже смачно! Рекомендуємо!
357634,5,"Чудова атмосфера, смачна їжа, та чудова компанія зробила вечір незабутнім😎"
357634,5,Це було просто фантастично. Дякуємо!!!
357634,5,Дуже все сподобалось. Буду рекомендувати друзям🤗♥️
357634,5,Дуже смачний Філе-міньйой та неймовірна текстура шоколадного фондану;
357634,5,"Анастасія дуже приємний офіціант, та професіонал своєї справи! Молодець
Сервіс на найкращому рівні!"
357634,5,Як же тут смачно та атмосферно🥰
357634,5,"Все було дуже смачно, дякуємо офіціанту Анастасії, гарний сервіс, як будемо у Львові зайдемо ще!"
357634,5,"Дуже сподобався заклад! Смачна та вишукана їжа, привітне обслуговування)"
357634,5,"Чудове місце дуже файний сервіс. Мали салат з ростбіф  цибулевий суп
Дякую за чудовий сервіс Анастасії"
357634,5,"Неймовірний сервіс! Смачно, затишно! Все на 10/10"
357634,5,"дуже смачно, приємна атмосфера і ввічливі офіціанти, пішли ситі!"
357634,5,"Неймовірно атмосферне й дуже затишне місце. Привітні та уважні офіціанти: підказали,  як замовити найсмачніше для кожного з наших різних смаків )  Цибулевий суп справив неабияке враження (і виправив попереднє невдале від ресторану в Києві). Соус до стейку ""Діана"" надзвичайний, з цими манюніми лисичками і рідкісними грибочками...смакота. Ну...м'ясо, звісно, теж смачне )))"
357634,5,"Дуже смачно, чудове обслуговування та атмосфера"
357634,5,"Дуже приємне місце, смачна їжа, ввічливий сервіс,особлива подяка Анастасії , яка чудово знає і може порадити їжу на Ваш смак,  але і розповісти історію закладу!"
357634,5,"Чудово, як завжди їжа нереальна, атмосфера просто топ"
357634,5,"Смачна їжа та пиво, цікавий декор. Дуже рекомендую."
357634,5,"Дуже атмосферне, затишне та смачне місце"
357634,5,Затишний стильний заклад із дуже смачними блюдами в меню та вишуканим обслуговуванням
357634,5,Заклад і обслуговування як завжди на вищому рівні!!!
357634,5,"З плином часу все змінюється, але не якість і смак в Mons Pius. Неймовірне місце з надзвичайною кухнею в яке хочеться повертатись. Один з найулюбленіших закладів у Львові.
Якщо Ви хочете скуштувати дійсно смачне мʼясо, тоді вам точно сюди."
357634,5,"Дуже колоритне місце в будівлі армянського банку. Страви, їх смак та подача, на вищому рівні. Нестандартна кухня, оскільки, навіть звичайний Цезар приготовлений по-особливому та дуже смачно. Смачний ель. Необхідно ще високо оцінити дівчину-офіціантку - досконало володіє інформацією щодо інгредієнтів страв, ще й бонусом отримали цікаву інформацію щодо історії закладу."
357634,5,"Один з найкращих закладів у Львові.
Затишна атмосфера, автентична оаза у серці міста. Сервіс на високому рівні. Знання меню, ознайомлення зі стравами вражає (офіціантка Анастасія).
Чудово збалансоване меню їди та напоїв, якісна винна карта. Якість страв та подача перфектна!!
Сюди хочеться повертатись та рекомендувати.
Перший заклад цієї мережі який ми відвідали вразив таким же сервісом та якістю й спонукав дослідити всі інші ресторації.
Дякую за таку увагу до кожної деталі та створену атмосферу - це дуже цінно.
🤍🤍"
357634,5,"Хочу щиро подякувати Mons Pius за один із найкращих стрейків рібай, які доводилося куштувати! Ідеальна прожарка, соковите м’ясо з виразним смаком, чудово збалансовані спеції — справжнє задоволення для гурмана. Атмосфера ресторану додає ще більше приємних вражень. Обов'язково повернуся знову!"
357634,5,"Затишне місце, з авторською кухнею, неймовірне бачення страв, їх подача вражає. Офіціанти якісно консультують, дбайливе відношення до гостей, до Вас повернемося неодноразово!"
357634,5,"Дякую за смачний обід, дуже атмосферне місце!"
357634,5,"Неймовірне місце, в яке я буду повертатись ще не раз🥰🥰"
357634,5,"Були сьогодні компанією з чотирьох людей, замовили велику тарілку морепродуктів, це просто бомба, завжди приходили в Монс Піус на стейки, але і в морепродуктах вони знаються
Рекомендую!!!!"
357634,5,"Все було дуже смачно, пракрасне обслуговування, чудова атмосфера та найголовніше найсмачніша їжа"
357634,5,дуже смачно! дуже приємна атмосфера і персонал!
357634,5,"Прекрасне місце. Вражений рівнем подачі страв, їх витонченістю смаку та доброзичливістю персоналу 🫶"
357634,5,"Атфосферне місце, смачна їжа та супер обслуговування. Замовляли стейки, було смачно. Дякуємо"
357634,5,"Я рекомендую цей ресторан одиноким, парам і групам. Дуже класна атмосфера старого світу.  Недешево, але... вартує додаткових витрат."
357634,5,"Все було смачно, сервіс вражає!"
357634,5,Це вау! Хто приїжджає у Львів must have!
357634,5,"Найсмачніше місце з вау сервісом ever,  ставлю 5 вкотре, незважаючи на те що прибрали з меню мій улюблений тариар із качки 😅"
357634,5,Персонал завжди усміхнений і доброзичливий.
357634,5,Я в цьому житті бачив все і здивувати мене мені здавалося неможливо але ви хлопці здивували мене широке дякую вам від чеченця
357634,5,"Дуже, дуже смачно! Прекрасний сервіс та атмосфера, обов’язково повернемося сюди, можливо навіть завтра !"
357634,5,"Мʼясо краще у Львові! Дякую Мирославі за рекомендації- морква на грилі, уау!"
357634,5,Все було дуже смачно та атмосферно!)
357634,5,"Обожнюю це місце, атмосферно, смачно і чудовий сервіс на вищому рівні"
357634,5,Неперевершена подача та приготування мʼясних страв
357634,5,Дуже смачна їжа і бездоганний сервіс!!!
357634,5,Дуже смачно! Ексклюзивна кухня для особливих моментів! Супер сервіс!
357634,5,"Була у закладі Mons Pius у Львові — дуже сподобалося! Атмосфера затишна, стильна, меню цікаве й дуже смачне, все подають швидко та красиво. Особливо хочу відзначити офіціантку Мирославу — вона надзвичайно уважна, ввічлива та приємна у спілкуванні. Завдяки її професіоналізму й доброзичливості враження від відвідування стало ще кращим. Обов’язково прийду сюди знову! 🌟"
357634,5,"Дуже класний заклад ))
Дуже приємне обслуговування, офіціантка Мирослава, приємна, цікава та відкрито та щиро розповідала ❤️❤️❤️"
357634,5,"Монспіус це про естетику в деталях: інтер’єр, подача, смак. Все продумано, але без зайвої пафосності. Хочеться повертатись ще і ще."
615848,1,Ціни космічні якість нормальна. Одне одному не відповідає
615848,1,"Сир в піці має доволі дивний смак, ніби з ліками…

Крім цього в піці цезаре привітно повзав червячок 🪱"
615848,1,"Враження про заклад жахливе. Замовили із подругою лазанью. Страва була наче підморожена попередньо, краї тіста сухі і чорні, ніби стояли дуже довго. Тісто розпадалось, в якісній лазаньї тісто ніжне, рветься лише під натиском ножа, а не розпадається на дрібні частини, коли торкається вилка. Не рекомендую."
615848,1,"Такого несмачного місця ніколи не відвідував. Від піци до пасти, і навіть дитячих котлет, – не смачне ВСЕ. Рівень кулінарії: кухар-самоучка придорожнього кафе, аж ніяк не ресторан у центрі міста. Сервіс добрий, є дитяча кімната. Їжа жерсть."
615848,1,"Найнесмачніше відвідування у житті нашої сімʼї. Піца з негострою пепероні-це не пепероні, а якась звичайна ковбаса, не смачна. Піца маргарита посипана сушеним базиліком🤦🏻‍♀️. Лазанья - несмачна, мінімум фаршу, бешамель взагалі не було навіть. Дитячі котлети-мʼясо прям шматками, смак сирої цибулі. Дитина зʼїла манюсінький шматочок і далі відмовилась. Салат з томатами і буратою - несмачні томати, деякі помідори чері були недорізані-отак три слайси одним шматком. Моцарела фрі теж була несмачною. Просто треш."
615848,1,"змушують чекати доставщиків на 30 хв довше, бо вчасно не приймають замовлення. Врезультаті доставщики стоять біля закладу злі та з мінусом у заробітку."
615848,1,"Не задоволена враженням. Нас обслуговувала офіціантка з застудою, яка приймала замовлення шморгаючи, це не ок. Я не виню її, це вина керівництва, яке швидше за все не має заміни, або просто халатно до цього ставиться. Піца непогана, але моє здоров’я важливіше."
615848,1,"Погане враження. 29.12.24, 18:40 зайшли хотіли взяти піцу з собою - відмова адміністратора : "" в нас багато замовлень ""... Рекомендую поруч Челентано"
615848,1,"Нікому не рекомендую, офіційнтів чекати 20хв"
615848,1,"Дуже негативне враження про заклад. Замовила страву для дитини і одну для себе. Мою принесли за хвилин двадцять. Для дитини не принесли й за 1 ГОДИНУ!!!!!! Після двох звернень до офіціанта вияснилося, що дитячу страву віддали іншому столику!!!!! Заклад вибачився і спакував схожу страву бесплатно. Дома відкривши побачила, що котлети просто ЗГОРІЛИ!!! ЦЕ ПРОСТО СВИНСТВО З БОКУ ЗАКЛАДУ!!!!"
615848,1,"Завітали на обід до закладу, були дуже голодні, але, на жаль, замовлені страви, як і коктейлі, не сподобались зовсім.
Борщ єдиний виправ ситуацію, хоч і був ледве теплий, піца на смак досить дивна, коктейлі мають не приємний після смак і не можливо було пити."
615848,1,"Дизайн на 5, але обслуговування і час очікування страв нас не дуже втішив. Напої принесли через 25 хвилин. Страви ще пізніше.
Смак страв норм, але багато позицій в меню не було в наявності. І 1 офіціанта було замало, попросили воду, про яку нагадували декілька разів. І по виразу обличчя видно, що вона втомлена і не дуже рада бачити гостей.
Хотіли розрахуватися картою, але до нас ніхто так з терміналом не підійшов, залишили готівку і пішли розчаровані, адже я рекомендувала відвідати цей заклад своїм друзям."
615848,1,"Швидке обслуговування, але тісто в піці було не допечене."
615848,1,"07.01.2022 суцільний жах. Офіціантів потрібно благати щоб прийняли замовлення, на сік чекали 45 хв., пиво так і не принесли, решту замлення ми просто відмінили і пішли. Навіть рахунок не хотіли нести!!! Прийшлось гроші просто залишити і піти."
615848,1,"Чекали дуже довго  ,офiциант одна на цiлий зал .Недiльний вечiр зiпсутий , ми ходимо до вас дуже багато рокiв i кожен раз все гiрше  ,мабуть бiльше не прийдемо в центрi мiста  можна найти достойнi заклади"
615848,1,"Хороший интерьер 😀
Но мы попали после банкета какого-то и половина меню была недоступна к заказу, в т.ч. и пицца, и брускетты 😳 ребята, как так, вы ж итальянский ресторан
Настроение было испорчено.. пока из того, что было.. на след день или точнее ночь получили расстройство желудка, уж не знаю виноват ли в этом ресторан🤷‍♀️ но приятное впечатление от интерьера испарилось."
615848,1,"Була разом зі сім'єю, замовили піцу та сік, меню було за QR-кодом, там напоїв не найшли тому розрахували на середню вартість соку( 50-60 грн за упаковку)не дочекавшись піци через якісь неполадки на кухні про які нас попередили тільки після 40 хвилин очікування, ми вирішили взяти рахунок і яке було наше здивування коли за одну банку соку нам оголосили ціну 140 грн.Були дуже розчаровані та точно більше не відвідаємо цей заклад!!"
615848,1,"Холодний суп, хамство офіціанта і більше півгодини марно витраченого часу. Не рекомендую."
615848,1,"Первый раз в данном заведении.
И принесли пересоленный куринный бульйон, блинчики с телятиной без соуса и так как составляющие отварное мясо телятины, сыр и незрелый безвкусный помидор, то все вместе не вызывает вкусового наслаждения(

Мой друг заказал овсянку, которая божественно выглядела, но по вкусу слишком  сладкая, и очень много семян, которые перебивают вкус.

Вывод, кухня внешне на 5, но совсем не продумали вкус блюд, ощущение что их не тестируют. А зря"
615848,1,"Если не хотите расстройство желудка , не ходите в это заведение. Курица в курином супе испорченная , на вкус сам бульон как приправа мивина. Обслуживание ужасное
Три раза просили сделать суп горячим . Но не судьба видимо. Попросили официанта забрать суп и убрать с чека , на что получили ответ «а что мне с ним делать»
Ужасное впечатление . Хотите хорошо провести вечер , не идите сюда."
615848,1,"Замовляла пасту грибну, а принесли пасту без грибів, до того ж не смачну, НЕ рекомендую!"
615848,1,"Обслуговування відсутнє, самі вставали і забирали з барної стійки свої напої. В страву недоклали інгредієнти...."
615848,1,"Замовлення ""випадково"" потрапило ло іншого столика.
Замовлення із собою потекло: суп пролився.
Очікування замовлень тривало більше години.
Особисто не рекомендую."
615848,1,"Вже тиждень як очікую зворотню відповідь про залагодження проблеми із замовленням, яке ""випадково"" потрапило до іншого столика. Лист із проханням надати контанкі дані відправлено минулого понеділка, а у відповідь - тишина.

П.С. пишу зі іншого аккаунту, так-як не хочу змінювати початковий відгук."
615848,1,"Жах! Такого обслуговування немає ніде!
Офіціанти бігають одна за одною, замовлення потрібно чекати довго, постійно нагадувати!!!
Хочете зіпсувати настрій заходьте!!! А.ліпше обходьте десятою дорогою!!!"
615848,1,Обслуговування жахливе. Постійно потрібно нагадувати офіціантам про замовлення. Настрій зіпсутий!!!
615848,1,"Офіціант забула про замовлення (подали не всі позиції з тих що замовили),ніхто не вибачився,настрій зіпсований."
615848,1,"Были в заведении 27.06.
3 раза отключали электричество. Кофе и пиццу ждали 30 мин, и то пришлось напомнить что мы его заказали вообще. Пасту и коктейль безалкогольный так и не дождались, спустя 50 мин. На вопросы что с заказом никто ничего не мог ответить, девочки официантки лет по 20 перекидывали друг на друга информацию. В итоге, как выяснилось спустя столько времени, что они просто забыли вписать это в заказ.
Жаль что мы торопились уезжать, и не было времени разбираться с некомпетентностью персонала.
В итоге остались голодные.
Очень не советую данное заведение."
615848,1,"Сейчас в заведении, муж заказал виски Джек Дениалс, принесли Джемесон, попробовав, он сообщил это официанту, она пошла заменить и принесла тот же напиток. Когда дали счет в нем был пробит Джемесон вместо Джека. Хочу чтоб обратили на это внимание. И огурцы в Цезаре, такое.....извинений не последовало...."
615848,1,"11/7/2021. Під кінець прогулянки, вирішив із сім'єю сходити в даний заклад. Сіли біля дитячої зони, яка розташована також і біля кухні, для того, щоб бачити дитину. Привітна офіціантка, приняла замовлення. В те, що почало творитися далі, складно повірити.... Отримавши ряд замовлень (одночасно декілька відвідувачів замовило), на кухні почався крик. Спочатку не надали цьому значення, але увагу привернули наступні слова кухаря: ""Б**ть за***ли. Не можуть вдома сидіти і їсти. Поналазили с**а"". Було звіно неприємно це чути, але вирішили продовжити сидіти оскільки дитині дуже сподобалася ігрова кімната. Проте, істерика кухаря не припинялася, літали каструлі: ""Цезаре, не буде б**ть цезаре (назва страви із меню). За***ли цілі вихідні жерти одне цезаре"". Як виявилося звукоізоляція в дитячій кімнаті тільки відносно залу, а що робиться на кухні дітям  чути. Ну і нам в залі біля кухні також прекрасно все чути. Зробиши зауваження (звертаю увагу на те що це була одна особа яка істерила), отримали відповідь: ""Не подобається - валіть звідси!"". Проти такого аргументу не попреш звісно, тож ми чемно перепросили у офіціантки, яка нас обслуговувала і чемно пішли, щоб не псувати собі вечір. Було видно, що людям які працювали в залі було стидно, однак мабуть не було другої заміни на кухні тож допрацьовували в такому складі як є і терпіли цей жах на кухні від кухаря. А тепер обєктивно постараюся оцінити заклад:
1) Всередині - гарно, затишно
2) Ігрова зона дуже сподобалася дитині
3) Кухню не спробували, бо відмовилися.
4) Атмосфера в середині біля кухні - депресивна.
Висновок: ЗАКЛАД НЕ РЕКОМЕНДУЮ. Люди йдуть в подібні місця в першу чергу відпочити. Тому йти в місце де тебе за худобу мають, не потрібно, тим більше в центрі вибір кафе-реторанів колосальний. Дитяча зона хоч і вітається дітлахами, проте розташована біля кухні. І тут не вгадаєш, працює чи не працює ""кухар"" на зміні. Рекомендую людям які в подальшому відвідуватиму даний заклад, слідкувати що вам приносять. Цілком ймовірно ви попали на зміну ""кухаря"" і можливо вам плюнуть в тарілку, або ще щось підкинуть.

П.С. Надіюся власники проведуть виховну бесіду із персоналом"
